9	204201
9	205964
9	206132
9	206255
9	208549
9	209325
9	209403
9	212761
9	212908
9	215269
9	216124
9	217597
9	219528
9	223332
9	223979
9	224227
9	224742
9	224781
9	224976
9	225268
9	227980
9	228301
9	228848
9	229826
9	236828
9	237988
9	238389
9	240321
9	240571
9	244457
9	244592
9	245116
9	245706
9	245838
9	247174
9	248030
9	248039
9	250889
9	251664
9	253594
9	257973
9	257985
9	264347
9	266505
9	266708
9	266999
9	268740
9	269510
9	270321
9	270422
9	271132
9	271228
9	271455
9	272191
9	273160
9	274108
9	274433
9	274641
9	279149
9	281976
9	286102
9	286491
9	286593
9	289061
9	290670
9	290841
9	293360
9	297394
9	298719
9	299315
9	303639
9	303727
9	303851
9	304957
9	305642
9	305667
9	306906
9	307197
9	307266
9	312264
9	313666
9	316117
9	316247
9	317269
9	318207
9	327782
9	328634
9	329462
9	329830
9	331490
9	333819
9	334016
9	334337
9	334708
9	335484
9	335545
9	336186
9	341063
9	343981
9	344229
9	344508
9	345900
9	346691
9	347559
9	348772
9	349518
9	351558
9	351793
9	354334
9	354913
9	355718
9	355793
9	356655
9	357653
9	358932
9	359338
9	362209
9	362749
9	362917
9	366216
9	366911
9	368128
9	370244
9	370439
9	384134
9	386094
9	388900
9	389285
9	390228
9	390512
9	391463
9	393606
9	395025
9	396293
9	396380
9	396749
9	398673
9	406117
9	407575
9	410312
9	417918
9	419399
9	421860
9	422570
9	423052
9	423994
9	424875
9	425228
9	426215
9	427385
9	428706
9	431860
9	432918
9	433978
9	436707
9	436983
9	438295
9	438779
9	440683
9	442030
9	445364
9	447887
9	448429
9	449373
9	449700
9	449798
9	455162
9	457290
9	459024
9	460072
9	461505
9	464920
9	466816
9	470035
9	470086
9	478153
9	478530
9	482282
9	483709
9	483798
9	484298
9	484786
9	489338
9	490071
9	493247
9	500810
9	500979
9	510546
9	515616
9	517715
9	518675
9	518755
9	520886
9	521172
9	523495
9	526772
9	530059
9	531565
9	532950
9	533326
9	534324
9	537358
9	541031
9	542865
9	543631
9	544405
9	544956
9	546198
9	548162
9	548464
9	549518
9	550782
9	555293
9	555631
9	555653
9	556399
9	557015
9	557617
9	559714
9	559973
9	561143
9	564373
9	568846
9	569038
9	569892
9	569992
9	571192
9	579035
9	583025
9	583418
9	585409
9	587663
9	589875
9	590735
9	591094
9	591610
9	592757
9	593899
9	594262
9	596826
9	598223
9	599666
9	601493
9	601552
9	602986
9	603264
9	606676
9	606900
9	607738
9	608622
9	613908
9	615310
9	615904
9	616783
9	617501
9	621779
9	622545
9	623848
9	625737
9	626096
9	631605
9	634160
9	634862
9	635677
9	648943
9	648961
9	648987
9	649553
9	649750
9	650373
9	656736
9	657244
9	658151
9	658446
9	659124
9	659722
9	660851
9	661057
9	672786
9	674275
9	674428
9	675463
9	675600
9	676692
9	676704
9	676820
9	677141
9	677938
9	678088
9	678837
9	678951
9	679901
9	680102
9	680323
9	680540
9	680714
9	680763
9	680791
9	681688
9	682528
9	684160
9	684179
9	685819
9	685902
9	686170
9	686301
9	686753
9	687205
9	687265
9	687333
9	687592
9	689340
9	689568
9	689740
9	690460
9	692085
9	693182
9	693472
9	694453
9	694511
9	695310
9	696683
9	701026
9	704075
9	712156
9	716570
9	719608
9	720179
9	720832
9	722946
9	724217
9	725147
9	729972
9	731332
9	733049
9	735510
9	737436
9	738940
9	739464
9	739588
9	739913
9	741307
9	742642
9	742884
9	743046
9	743353
9	745289
9	750892
9	751144
9	751359
9	751935
9	752420
9	753093
9	753218
9	754527
9	754655
9	755034
9	756415
9	757011
9	760405
9	762654
9	762970
9	776349
9	776739
9	783574
9	784064
9	786833
9	786996
9	788730
9	790234
9	791067
9	791858
9	792777
9	798773
9	802801
9	804436
9	811618
9	811972
9	816742
9	818693
9	822594
9	823287
9	824574
9	828348
9	833828
9	839141
9	840247
9	840501
9	841152
9	843382
9	843707
9	844001
9	844487
9	845564
9	845844
9	847208
9	847292
9	847547
9	847836
9	853004
9	855091
9	863635
9	866617
9	870027
9	874129
9	875166
9	876308
9	877871
9	879935
9	883226
9	889476
9	892241
9	897949
9	902302
9	907561
9	907988
9	908750
9	911829
9	916220
9	917214
9	917348
9	917667
9	920954
9	923342
9	924525
9	925305
9	930033
9	930145
9	932251
9	932875
9	934261
9	939156
9	939653
9	941570
9	942759
9	943611
9	947880
9	953280
9	953465
9	953599
9	955794
9	958073
9	960479
9	962184
9	969044
9	972476
9	975112
9	977556
9	978833
9	985569
9	986123
9	988376
9	988817
9	990076
9	991114
9	996439
9	1000520
9	1001309
9	1001397
9	1004958
9	1009833
9	1013449
9	1016842
9	1019207
9	1022010
9	1022561
9	1023277
9	1024471
9	1026476
9	1032153
9	1032567
9	1038010
9	1041524
9	1042166
9	1042284
9	1043752
9	1045596
9	1052722
9	1053465
9	1054080
9	1056101
9	1057204
9	1057318
9	1057797
9	1058914
9	1062999
9	1064985
9	1069663
9	1070843
9	1071814
9	1073114
9	1073148
9	1076795
9	1080866
9	1081020
9	1081038
9	1082486
9	1085999
9	1086107
9	1087874
9	1090529
9	1094973
9	1095922
9	1097089
9	1100738
9	1102058
9	1102943
9	1103477
9	1113854
9	1115998
9	1116335
9	1118896
9	1119227
9	1121085
9	1124087
9	1124136
9	1125972
9	1127879
9	1128641
9	1129674
9	1130580
9	1132880
9	1134890
9	1137659
9	1138616
9	1140614
9	1142276
9	1142653
9	1152096
9	1152214
9	1159236
9	1162013
9	1162143
9	1163465
