17	58980
17	60225
17	65351
17	73263
17	81136
17	81461
17	82081
17	82969
17	83173
17	84782
17	86350
17	86802
17	87761
17	88525
17	88813
17	88988
17	90429
17	108420
17	109700
17	110025
17	110579
17	111030
17	113034
17	113390
17	114669
17	126701
17	128389
17	135310
17	146428
17	152362
17	155494
17	159851
17	163278
17	174121
17	179396
17	188593
17	198698
17	204759
17	210103
17	210420
17	212731
17	214402
17	216763
17	217829
17	218145
17	228978
17	237667
17	241835
17	257557
17	270933
17	285277
17	287363
17	288148
17	291976
17	398107
17	400959
17	402843
17	404617
17	420467
17	423051
17	426116
17	430245
17	431590
17	434610
17	440487
17	441275
17	452690
17	452898
17	455814
17	463843
17	465775
17	477471
17	488260
17	503759
17	504218
17	504459
17	507038
17	510707
17	511156
17	524297
17	528868
17	533588
17	535527
17	536414
17	554080
17	569616
17	576517
17	578180
17	579370
17	591078
17	598240
17	600257
17	608209
17	612608
17	619162
17	619842
17	624676
17	629675
17	633188
17	636822
17	643426
17	648186
17	648498
17	649067
17	649232
17	653818
17	655920
17	657730
17	677226
17	677459
17	684729
17	685640
17	696016
17	698176
17	700020
17	701122
17	706009
17	719452
17	727132
17	728030
17	733738
17	733887
17	734347
17	734599
17	736050
17	738853
17	745738
17	746832
17	746881
17	752003
17	754600
17	756111
17	764072
17	768235
17	769467
17	778250
17	781407
17	782416
17	782899
17	782998
17	783049
17	784417
17	784636
17	784963
17	786828
17	787784
17	788762
17	789237
17	790803
17	793117
17	796372
17	799847
17	799933
17	804010
17	809643
17	812404
17	812750
17	813875
17	814320
17	814418
17	814529
17	815668
17	816250
17	817095
17	817116
17	818521
17	820324
17	823823
17	827031
17	828226
17	831109
17	831667
17	833184
17	833790
17	836541
17	836631
17	838175
17	840805
17	846481
17	847514
17	850226
17	850542
17	857257
17	861533
17	865499
17	874596
17	877926
17	881191
17	881476
17	896190
17	902322
17	909653
17	911294
17	917146
17	923916
17	928717
17	929624
17	930951
17	931002
17	931937
17	932023
17	936300
17	941070
17	941439
17	942192
17	943079
17	944546
17	948290
17	948571
17	950479
17	951420
17	952343
17	953456
17	959515
17	961900
17	970413
17	978653
17	981239
17	986742
17	987221
17	990890
17	993600
17	994735
17	995866
17	997035
17	1002010
17	1002846
17	1003408
17	1004952
17	1007540
17	1008154
17	1009156
17	1010478
17	1026163
17	1037132
17	1037159
17	1038188
17	1042959
17	1048809
17	1060030
17	1068393
17	1071624
17	1073303
17	1078271
17	1084331
17	1084729
17	1087809
17	1092419
17	1094119
17	1095140
17	1097384
17	1098724
17	1104720
17	1105754
17	1114910
17	1116991
17	1120797
17	1154536
17	1156296
17	1159586
17	1162674
17	1162905
17	1168676
17	1177002
17	1182166
17	1183464
17	1189327
17	1196088
17	1197557
17	1204291
17	1204412
17	1204864
17	1206042
17	1207467
17	1209162
17	1209868
17	1209989
17	1220321
17	1225797
17	1232743
17	1233239
17	1233556
17	1233635
17	1238054
17	1240693
17	1240943
17	1243979
17	1244992
17	1254875
17	1268683
17	1270562
17	1272899
17	1273322
17	1278700
17	1280109
17	1281864
17	1282979
17	1283998
17	1294486
17	1294895
17	1297606
17	1302472
17	1308828
17	1317761
17	1320113
17	1325297
17	1348989
17	1349034
17	1352429
17	1355551
17	1364896
17	1367122
17	1374503
17	1381005
17	1387684
17	1390499
17	1393486
17	1401613
17	1403477
17	1409887
17	1423566
17	1424948
17	1433758
17	1433913
17	1437174
17	1437334
17	1441035
17	1444702
17	1445570
17	1447756
17	1456507
17	1457839
17	1458872
17	1471611
17	1474982
17	1477619
17	1479165
17	1483586
17	1492513
17	1492881
17	1493715
17	1510258
17	1517914
17	1519775
17	1521921
17	1528323
17	1530271
17	1538546
17	1542190
17	1550106
17	1567689
17	1574342
17	1574406
17	1578032
17	1588930
17	1594359
17	1612199
17	1622177
17	1630584
17	1636477
17	1637302
17	1637777
17	1640709
17	1640793
17	1648294
17	1651780
17	1657073
17	1657653
17	1660611
17	1660801
17	1666016
17	1673276
17	1683012
17	1684953
17	1686410
17	1687796
17	1689657
17	1690427
