21	14601415
21	14640400
21	14687571
21	14768343
21	14771811
21	14773232
21	14781959
21	14807136
21	14847294
21	14901920
21	14902101
21	14943339
21	14945115
21	15206684
21	15214708
21	15215814
21	15270083
21	15275981
21	15336419
21	15340098
21	15370863
21	15375507
21	15400618
21	15412399
21	15412831
21	15445468
21	15463956
21	15474153
21	15476890
21	15479537
21	15481365
21	15482605
21	15491250
21	15491294
21	15491560
21	15491773
21	15501522
21	15504006
21	15511035
21	15515843
21	15516330
21	15527617
21	15531192
21	15534637
21	15536548
21	15545350
21	15548739
21	15550435
21	15552993
21	15553112
21	15554030
21	15576536
21	15580827
21	15588213
21	15591689
21	15594465
21	15594495
21	15596772
21	15597894
21	15599765
21	15599963
21	15601205
21	15603589
21	15603999
21	15606128
21	15610431
21	15611538
21	15615220
21	15616772
21	15620798
21	15624217
21	15624647
21	15626660
21	15630812
21	15632141
21	15634304
21	15635873
21	15639282
21	15641852
21	15642676
21	15645581
21	15646060
21	15647353
21	15647431
21	15648154
21	15648392
21	15648402
21	15648485
21	15649319
21	15649522
21	15650119
21	15650938
21	15652160
21	15656052
21	15657711
21	15658373
21	15658929
21	15659354
21	15659731
21	15660539
21	15667833
21	15668384
21	15671024
21	15671844
21	15675988
21	15676336
21	15677245
21	15680297
21	15681994
21	15682333
21	15683130
21	15684254
21	15685452
21	15687493
21	15691984
21	15692070
21	15692536
21	15693476
21	15696202
21	15696271
21	15698808
21	15705554
21	15711034
21	15711540
21	15711567
21	15713544
21	15715197
21	15720403
21	15720497
21	15725162
21	15725642
21	15725868
21	15726002
21	15728797
21	15729775
21	15730137
21	15731542
21	15731553
21	15732024
21	15735675
21	15737925
21	15738057
21	15741420
21	15743386
21	15745890
21	15747503
21	15749857
21	15754578
21	15755205
21	15764311
21	15765015
21	15765902
21	15774729
21	15787738
21	15788373
21	15790187
21	15800962
21	15818283
21	15822407
21	15824732
21	15829682
21	15830578
21	15831095
21	15845052
21	15845561
21	15849705
21	15849874
21	15850292
21	15851967
21	15853435
21	15854263
21	15854413
21	15855286
21	15855430
21	15856974
21	15857013
21	15858559
21	15861455
21	15862491
21	15862584
21	15864345
21	15867560
21	15868095
21	15870171
21	15872049
21	15875105
21	15875108
21	15884475
21	15885104
21	15885274
21	15886919
21	15886950
21	15889553
21	15890874
21	15891216
21	15894583
21	15895578
21	15896422
21	15897929
21	15898039
21	15898791
21	15898864
21	15899085
21	15899252
21	15899612
21	15900198
21	15902978
21	15905580
21	15906590
21	15908642
21	15909073
21	15909251
21	15909676
21	15909781
21	15923039
21	15924729
21	15927691
21	15930173
21	15932610
21	15936503
21	15938358
21	15939496
21	15941708
21	15946828
21	15952953
21	15954103
21	15954528
21	15954593
21	15954660
21	15955911
21	15959372
21	15962213
21	15964278
21	15965822
21	15967973
21	15970716
21	15972823
21	15977604
21	15984082
21	15984178
21	15984864
21	16002341
21	16006263
21	16010681
21	16012102
21	16026600
21	16026902
21	16028906
21	16034511
21	16046072
21	16048199
21	16049066
21	16052654
21	16053025
21	16054626
21	16056989
21	16057936
21	16058975
21	16059028
21	16060136
21	16060592
21	16064137
21	16064490
21	16076956
21	16077304
21	16078819
21	16079140
21	16082060
21	16084002
21	16084161
21	16086364
21	16091027
21	16092214
21	16095378
21	16096771
21	16097455
21	16110191
21	16111530
21	16114659
21	16115593
21	16116306
21	16121422
21	16121475
21	16122137
21	16123544
21	16126147
21	16126946
21	16128671
21	16132251
21	16135896
21	16136181
21	16138971
21	16140918
21	16141723
21	16143938
21	16145761
21	16148021
21	16160262
21	16160351
21	16164850
21	16165965
21	16168104
21	16169873
21	16170060
21	16171547
21	16186006
21	16187005
21	16189981
21	16190154
21	16192445
21	16195604
21	16208619
21	16211191
21	16214917
21	16219585
21	16224808
21	16225476
21	16229925
21	16230735
21	16234795
21	16237295
21	16239742
21	16239937
21	16242577
21	16246042
21	16246199
21	16247317
21	16249930
21	16251612
21	16255628
21	16286470
21	16288177
21	16295354
21	16297868
21	16298661
21	16298857
21	16315838
21	16317933
21	16318226
21	16321941
21	16323835
21	16325570
21	16327357
21	16329134
21	16329821
21	16330894
21	16331523
21	16331853
21	16335469
21	16340289
21	16343812
21	16346881
21	16347460
21	16350754
21	16352281
21	16353531
21	16353809
21	16354971
21	16359460
21	16359992
21	16361057
21	16362311
21	16363250
21	16366389
21	16377650
21	16380025
21	16382148
21	16385506
21	16387903
21	16393551
21	16399980
21	16404257
21	16404806
21	16409889
21	16413682
21	16414774
21	16415304
21	16416811
21	16422603
21	16424421
21	16424867
21	16431542
21	16433603
21	16442304
21	16443918
21	16444535
21	16447754
21	16448500
21	16451845
21	16452485
21	16453045
21	16453356
21	16457358
21	16458198
21	16462268
21	16464118
21	16472528
21	16474158
21	16482643
21	16487700
21	16488347
21	16490546
21	16499656
21	16510753
21	16511502
21	16515541
21	16515973
21	16520650
21	16520832
21	16520878
21	16522082
21	16522346
21	16524121
21	16524247
21	16524265
21	16529231
21	16529628
21	16532660
21	16537728
21	16551257
21	16556367
21	16557626
21	16564561
21	16566350
21	16568012
21	16568524
21	16572437
21	16572976
21	16576493
21	16576783
21	16579805
21	16583736
21	16586772
21	16587118
21	16587477
21	16588359
21	16594253
21	16595041
21	16600516
21	16601839
21	16612500
21	16616826
21	16621859
21	16626339
21	16629033
21	16632477
21	16632655
21	16635767
21	16646778
21	16646851
21	16648265
21	16650905
21	16654571
21	16656651
21	16658070
21	16658097
21	16658799
21	16658943
21	16661170
21	16661398
21	16664777
21	16669934
21	16674204
21	16678322
21	16682922
21	16691926
21	16692165
21	16699510
21	16700961
21	16711501
21	16714478
21	16718706
21	16727045
21	16729784
21	16732004
21	16734872
21	16736936
21	16739368
21	16745523
21	16752417
21	16752781
21	16771201
21	16771541
21	16772574
21	16784706
21	16794755
21	16795418
21	16800087
21	16805220
21	16807898
21	16809693
21	16813212
21	16815872
21	16817051
21	16817105
21	16817938
21	16819250
21	16829352
21	16833222
21	16846105
21	16848455
21	16848564
21	16850922
21	16858598
21	16860484
21	16863095
21	16865946
21	16869159
21	16871095
21	16874741
21	16883021
21	16884154
21	16889897
21	16892903
21	16895833
21	16900417
21	16904025
21	16904114
21	16904508
21	16910959
21	16911766
21	16914571
21	16914777
21	16914905
21	16916111
21	16916883
21	16919099
21	16920473
21	16921115
21	16922693
21	16932079
21	16935888
21	16939079
21	16939662
21	16956866
21	16957050
21	16957141
21	16960590
21	16960600
21	16970846
21	16979678
21	16980039
21	16988490
21	16993316
21	17000620
21	17004225
21	17004330
21	17010779
21	17022935
21	17023498
21	17023768
21	17024586
21	17028421
21	17029017
21	17030877
21	17032723
21	17033008
21	17033833
21	17045209
21	17048380
21	17050325
21	17054735
21	17056645
21	17058713
21	17059038
21	17069166
21	17072262
21	17076554
21	17079346
21	17081727
21	17085976
21	17088977
21	17090024
21	17103199
21	17113148
21	17118222
21	17118295
21	17141987
21	17145011
21	17148103
21	17148269
21	17166819
21	17182671
21	17182883
21	17184635
21	17210838
21	17224605
21	17226028
21	17228150
21	17242234
21	17260594
21	17275170
21	17295733
21	17301757
21	17305780
21	17309934
21	17312072
21	17314193
21	17316672
21	17326701
21	17330721
21	17334568
21	17340364
21	17340801
21	17340968
21	17342370
21	17342410
21	17344974
21	17348568
21	17349097
21	17349273
21	17351007
21	17363243
21	17363428
21	17363641
21	17370207
21	17373609
21	17376332
21	17377731
21	17378543
21	17382916
21	17383785
21	17385705
21	17389883
21	17391589
21	17393915
21	17394121
21	17395270
21	17395676
21	17400916
21	17403377
21	17406282
21	17407300
21	17408456
21	17412144
21	17413179
21	17421475
21	17426178
21	17431897
21	17434412
21	17435886
21	17438341
21	17440779
21	17441645
21	17443017
21	17452276
21	17459507
21	17466938
21	17472366
21	17475885
21	17480806
21	17488119
21	17490718
21	17509476
21	17517944
21	17531989
21	17536183
21	17541756
21	17547886
21	17557780
21	17558787
21	17561654
21	17563642
21	17563694
21	17564710
21	17565645
21	17567074
21	17572240
21	17576565
21	17580617
21	17584408
